,BoroCT2010,boroname,LotArea,FootPrint,FloorSpace,SurfaceArea,ct_density,dist_from_esb,floorarea_sqft,s,p,f,l,r
1020,3083000,Brooklyn,1463682.0,694833.338165,2107547.0,2171914.92969,0.970363512488,12102.3813149,2107547,0.9704,0.3199,3.0332,0.6739,0.4747
1021,3083200,Brooklyn,1059329.0,505198.64815,859361.0,1566888.33677,0.54845069673,12166.7647396,859361,0.5485,0.3224,1.701,0.6761,0.4769
1022,3083400,Brooklyn,902436.0,429806.337527,686458.0,1355748.33364,0.506331435538,12238.8903403,686458,0.5063,0.317,1.5971,0.6656,0.4763
1023,3083600,Brooklyn,1469179.0,788977.168798,1266470.0,2240975.5352,0.568820132115,12779.2472312,1274712,0.5651,0.3521,1.6052,0.6556,0.537
1024,3083800,Brooklyn,1200766.0,601010.091419,988244.0,1796855.89198,0.549985118123,12298.8430343,988244,0.55,0.3345,1.6443,0.6683,0.5005
1025,3084000,Brooklyn,1192986.0,625182.252574,1110807.0,1830663.38163,0.616119277481,12385.1851932,1127907,0.6068,0.3415,1.7768,0.6517,0.524
1026,3084600,Brooklyn,1111811.0,608245.25581,1015145.0,1778802.69653,0.573683636747,12481.1067277,1020470,0.5707,0.3419,1.669,0.625,0.5471
1027,3084800,Brooklyn,929989.0,481083.849116,797725.0,1479845.46627,0.539059664122,12083.8650851,797725,0.5391,0.3251,1.6582,0.6284,0.5173
1028,3085000,Brooklyn,871954.0,436789.393809,654943.0,1556707.78381,0.428873682616,12008.7843374,667631,0.4207,0.2806,1.4994,0.5601,0.5009
1029,3085200,Brooklyn,2853077.0,26605.7040418,7948.0,4317849.61387,0.00184073108393,11578.6981428,7948,0.0018,0.0062,0.2987,0.6608,0.0093
1030,3085400,Brooklyn,816775.0,412800.133354,808184.0,1385790.11006,0.58319365547,11782.012464,808184,0.5832,0.2979,1.9578,0.5894,0.5054
1031,3085600,Brooklyn,1097327.0,583352.776453,1604792.0,1707739.55189,0.939717065301,11313.3189285,1604792,0.9397,0.3416,2.751,0.6426,0.5316
1032,3085800,Brooklyn,943893.0,486668.733585,904252.0,1446162.50421,0.630731330224,11395.3490731,912140,0.6253,0.3365,1.858,0.6527,0.5156
1033,3086000,Brooklyn,1208073.0,672700.899163,1373790.0,1873858.606,0.73313429071,11549.2212507,1373790,0.7331,0.359,2.0422,0.6447,0.5568
1034,3086200,Brooklyn,970247.0,573557.73718,1264946.0,1508724.5117,0.838420791994,11708.5080027,1264946,0.8384,0.3802,2.2054,0.6431,0.5911
1035,3086400,Brooklyn,901254.0,446561.280799,965035.0,1621224.16549,0.595250811419,11339.1485829,965035,0.5953,0.2754,2.161,0.5559,0.4955
1036,3086600,Brooklyn,1061078.0,573510.381699,1442088.0,1684237.12718,0.856226226538,10936.1829848,1442088,0.8562,0.3405,2.5145,0.63,0.5405
1037,3086800,Brooklyn,1157351.0,706093.525381,1522832.0,1879388.24818,0.810413708543,11168.2903111,1523082,0.8103,0.3757,2.1567,0.6158,0.6101
1038,3087000,Brooklyn,1071805.0,575173.641026,1297657.0,1676352.2671,0.776671482213,11065.1684663,1301975,0.7741,0.3431,2.2561,0.6394,0.5366
1039,3087200,Brooklyn,1013809.0,536103.274529,1179280.0,1583318.20776,0.749206315058,10993.4274552,1186232,0.7448,0.3386,2.1997,0.6403,0.5288
1040,3087600,Brooklyn,1061081.0,388503.071911,965840.0,1530933.26238,0.641504776291,10309.6203071,982101,0.6309,0.2538,2.4861,0.6931,0.3661
1041,3087800,Brooklyn,1057110.0,567555.773336,1595767.0,1629552.99856,1.0131183223,10695.0210493,1650930,0.9793,0.3483,2.8116,0.6487,0.5369
1042,3088000,Brooklyn,1141162.0,575700.153186,1533097.0,1963161.80814,0.780932571958,10385.504461,1533097,0.7809,0.2933,2.663,0.5813,0.5045
1043,3088200,Brooklyn,1575022.0,877086.514996,2848674.0,2188027.92221,1.30193676739,10486.1658974,2848674,1.3019,0.4009,3.2479,0.7198,0.5569
1044,3088400,Brooklyn,1276777.0,815220.501108,1831372.0,1797772.85773,1.03172377535,10480.8362293,1854805,1.0187,0.4535,2.2465,0.7102,0.6385
1045,3088600,Brooklyn,1129103.0,616746.469239,1793187.0,1934361.72352,0.927017412616,11182.3886652,1793187,0.927,0.3188,2.9075,0.5837,0.5462
1046,3088800,Brooklyn,1198246.0,674264.044393,1645207.0,2166799.52098,0.759279750651,11667.9012261,1645207,0.7593,0.3112,2.44,0.553,0.5627
1047,3089000,Brooklyn,1533379.0,1031901.05438,3324277.0,2672111.43762,1.24406375917,11102.8662842,3324277,1.2441,0.3862,3.2215,0.5738,0.673
1048,3089200,Brooklyn,1056154.0,720066.661748,1845793.0,1932413.39942,0.958945430908,10478.4855226,1853079,0.9552,0.3726,2.5634,0.5465,0.6818
1049,3089400,Brooklyn,1146406.0,621672.30116,1378625.0,1853454.20737,0.743813898675,10910.7173687,1378625,0.7438,0.3354,2.2176,0.6185,0.5423
1050,3089600,Brooklyn,970106.0,515701.042477,1548725.0,1605933.84285,0.966431467218,11513.210376,1552025,0.9644,0.3211,3.0031,0.6041,0.5316
1051,3089800,Brooklyn,1102306.0,408023.646167,824024.0,1661399.96658,0.495981712156,10996.1865751,824024,0.496,0.2456,2.0195,0.6635,0.3702
1052,3090000,Brooklyn,1616198.0,884501.281532,2612290.0,2645350.86989,1.00732573147,10478.4824193,2664730,0.9875,0.3344,2.9534,0.611,0.5473
1053,3090200,Brooklyn,1336943.0,621306.550975,1723673.0,2051102.74029,0.840364047174,10498.0308796,1723673,0.8404,0.3029,2.7743,0.6518,0.4647
1054,3090600,Brooklyn,1507177.0,602759.038775,2170117.0,2107747.36335,1.03314896171,10551.0429882,2177617,1.0296,0.286,3.6003,0.7151,0.3999
1055,3090800,Brooklyn,1342187.0,707993.712895,2281402.0,3194827.4787,0.745917898819,10597.3407287,2383079,0.7141,0.2216,3.2223,0.4201,0.5275
1056,3091000,Brooklyn,1398491.0,410193.904073,2022255.0,2281443.63328,0.886392707889,11191.6221285,2022255,0.8864,0.1798,4.93,0.613,0.2933
1057,3091200,Brooklyn,1574085.0,283545.944048,3741425.0,1800466.62499,2.07814182616,11055.5223242,3741625,2.078,0.1575,13.1951,0.8743,0.1801
1058,3091600,Brooklyn,1375446.0,744316.36319,1817958.0,2321085.51081,0.81212561589,11438.8822443,1885013,0.7832,0.3207,2.4425,0.5926,0.5411
1059,3091800,Brooklyn,1182154.0,463692.197693,1321226.0,2256020.97481,0.585644377757,11531.642692,1321226,0.5856,0.2055,2.8494,0.524,0.3922
1060,3092000,Brooklyn,1347303.0,566503.08033,1297807.0,2555478.43134,0.509574639343,11883.5644303,1302207,0.5079,0.2217,2.2909,0.5272,0.4205
1061,3092200,Brooklyn,1233682.0,530702.185721,1677859.0,1743529.69214,0.962334629323,12100.4214012,1677859,0.9623,0.3044,3.1616,0.7076,0.4302
1062,3092400,Brooklyn,1618687.0,835649.78701,2348177.0,2709111.04437,0.881902941913,10523.5010356,2389173,0.8668,0.3085,2.81,0.5975,0.5163
1063,3092800,Brooklyn,1051983.0,502266.341082,1176023.0,1692107.99445,0.695359281948,12102.2508941,1176623,0.695,0.2968,2.3414,0.6217,0.4774
1064,3093000,Brooklyn,1379152.0,602060.560476,1263122.0,2090418.90114,0.606228732102,12149.754616,1267272,0.6042,0.288,2.098,0.6597,0.4365
1065,3093200,Brooklyn,1772521.0,1203128.19389,1435583.0,3018999.96501,0.47568168819,12882.1873174,1436083,0.4755,0.3985,1.1932,0.5871,0.6788
1066,3093400,Brooklyn,1172491.0,510861.941133,1022629.0,1913351.79808,0.534511740615,11974.7045986,1022709,0.5345,0.267,2.0018,0.6128,0.4357
1067,3093600,Brooklyn,1167936.0,494854.241306,1072142.0,1777167.94139,0.603286822269,11904.3579747,1072142,0.6033,0.2785,2.1666,0.6572,0.4237
1068,3093800,Brooklyn,833439.0,475054.483841,1005807.0,1411460.03044,0.712600412558,11775.4999394,1005807,0.7126,0.3366,2.1172,0.5905,0.57
1069,3094600,Brooklyn,1477594.0,765939.444693,1702627.0,3111144.01053,0.548552877727,12191.1500486,1706627,0.5473,0.2462,2.2229,0.4749,0.5184
1070,3095000,Brooklyn,1512320.0,646081.83724,1624995.0,2612164.01601,0.623307721116,13153.2723154,1628182,0.6221,0.2473,2.5152,0.579,0.4272
1071,3095400,Brooklyn,1657475.0,702170.32634,1693314.0,2551621.0775,0.665927247185,13167.4497959,1699194,0.6636,0.2752,2.4115,0.6496,0.4236
1072,3095600,Brooklyn,1677233.0,711124.187846,1618127.0,2557813.83483,0.632621099302,13805.3380579,1618127,0.6326,0.278,2.2754,0.6557,0.424
1073,3095800,Brooklyn,1512760.0,682534.325329,1294150.0,2522663.46189,0.517468944915,13103.9661431,1305400,0.513,0.2706,1.8961,0.5997,0.4512
1074,3096000,Brooklyn,2043821.0,1358754.02466,1446814.0,4574022.44854,0.319881027359,12540.6885772,1463143,0.3163,0.2971,1.0648,0.4468,0.6648
1075,3096200,Brooklyn,1235403.0,578650.583697,864695.0,1920772.15524,0.450180932518,12835.277851,864695,0.4502,0.3013,1.4943,0.6432,0.4684
1076,3096400,Brooklyn,1147371.0,515677.396646,917693.0,1900792.13866,0.487369966004,13302.56991,926389,0.4828,0.2713,1.7796,0.6036,0.4494
1077,3096600,Brooklyn,1264844.0,518602.684983,835678.0,1950813.54878,0.431261101568,13672.3882319,841310,0.4284,0.2658,1.6114,0.6484,0.41
1078,3096800,Brooklyn,993658.0,455376.757052,719924.0,1603786.87135,0.448983598047,13244.8765867,720074,0.4489,0.2839,1.5809,0.6196,0.4583
1079,3097000,Brooklyn,1182039.0,502569.924029,842710.0,1759315.49788,0.478998793005,12775.2903733,842710,0.479,0.2857,1.6768,0.6719,0.4252
1080,3097400,Brooklyn,1292548.0,587499.329294,1190681.0,2712076.63578,0.442280274892,13159.578564,1199498,0.439,0.2166,2.0267,0.4766,0.4545
1081,3098200,Brooklyn,2252355.0,393139.539021,1402024.0,3723765.58143,0.376614469771,12907.1014612,1402424,0.3765,0.1056,3.5662,0.6049,0.1745
1082,3098400,Brooklyn,801904.0,342791.354165,841200.0,1214786.69088,0.719454704732,13566.1346515,873984,0.6925,0.2822,2.454,0.6601,0.4275
1083,3098600,Brooklyn,1118059.0,426359.026169,972688.0,1677791.55349,0.579743054479,13588.7546485,972688,0.5797,0.2541,2.2814,0.6664,0.3813
1084,3098800,Brooklyn,1128803.0,468980.520811,1055009.0,1743233.09843,0.607242944706,13625.8547063,1058566,0.6052,0.269,2.2496,0.6475,0.4155
1085,3099000,Brooklyn,1184855.0,487890.380203,777988.0,1762100.884,0.441511610978,13910.6222108,777988,0.4415,0.2769,1.5946,0.6724,0.4118
1086,3099200,Brooklyn,916587.0,354463.532181,648585.0,1448961.10688,0.447620710398,13965.3902352,648585,0.4476,0.2446,1.8298,0.6326,0.3867
1087,3099400,Brooklyn,1055120.0,330799.779556,724860.0,1872516.87682,0.392929969875,14009.503155,735768,0.3871,0.1767,2.1912,0.5635,0.3135
1088,3099600,Brooklyn,1353180.0,587533.226837,1571857.0,2041897.34972,0.776153610375,14091.1388624,1584826,0.7698,0.2877,2.6753,0.6627,0.4342
1089,3099800,Brooklyn,3504998.0,664412.735,1470430.0,4560610.59023,0.337711358935,14035.3649564,1540170,0.3224,0.1457,2.2131,0.7685,0.1896
1090,3100400,Brooklyn,943706.0,427807.6407,1064669.0,1421504.1988,0.748973517559,14555.8943274,1064669,0.749,0.301,2.4887,0.6639,0.4533
1091,3100600,Brooklyn,1118109.0,455394.773111,866348.0,1637144.15763,0.52918247667,14492.3100605,866348,0.5292,0.2782,1.9024,0.683,0.4073
1092,3100800,Brooklyn,1066040.0,436788.769705,814841.0,1602833.03335,0.508375472083,14433.8327044,814841,0.5084,0.2725,1.8655,0.6651,0.4097
1093,3101000,Brooklyn,1235788.0,513123.858571,869067.0,1844400.82811,0.471741818123,14380.9934846,870081,0.4712,0.2782,1.6937,0.67,0.4152
1094,3101200,Brooklyn,1151697.0,429929.019698,665723.0,1730658.16954,0.384664638989,14100.6802084,665723,0.3847,0.2484,1.5484,0.6655,0.3733
1095,3101400,Brooklyn,1119842.0,377311.963839,689187.0,1668038.25131,0.41317217963,14064.5847983,689187,0.4132,0.2262,1.8266,0.6714,0.3369
1096,3101600,Brooklyn,839842.0,287355.534924,624164.0,1210060.37148,0.515812280702,14042.0269983,624164,0.5158,0.2375,2.1721,0.694,0.3422
1097,3101800,Brooklyn,1426385.0,460718.655687,923032.0,2623263.4011,0.352775096703,13529.9563717,925422,0.3519,0.1756,2.0035,0.5437,0.323
1098,3102000,Brooklyn,1113525.0,360301.328506,756923.0,1690994.81976,0.447619940141,14537.7451951,756923,0.4476,0.2131,2.1008,0.6585,0.3236
1099,3102200,Brooklyn,1163165.0,463815.804511,773147.0,1752586.5659,0.441146254937,14572.5071471,773147,0.4411,0.2646,1.6669,0.6637,0.3988
1100,3102400,Brooklyn,974001.0,398391.152256,711639.0,1540219.40195,0.462037420837,14851.7926797,711639,0.462,0.2587,1.7863,0.6324,0.409
1101,3102600,Brooklyn,951334.0,396530.529287,1056181.0,1462012.24633,0.722415973362,14944.2372585,1056181,0.7224,0.2712,2.6636,0.6507,0.4168
1102,3103400,Brooklyn,1621606.0,284000.667606,1710726.0,6209916.18657,0.557126037785,14989.6117969,3459706,0.2755,0.0457,6.0237,0.2611,0.1751
1103,3107000,Brooklyn,3303192.0,1259417.27674,2054475.0,33801076.859,0.0891144093594,13608.1070179,3012163,0.0608,0.0373,1.6313,0.0977,0.3813
1104,3107800,Brooklyn,2597509.0,1538362.72615,2722191.0,5449630.40741,0.50350148448,13309.9297124,2743897,0.4995,0.2823,1.7695,0.4766,0.5922
1105,3109800,Brooklyn,5895251.0,3553695.09626,4356096.0,9189938.06895,0.479090497342,12321.3137344,4402812,0.474,0.3867,1.2258,0.6415,0.6028
1106,3110400,Brooklyn,4578535.0,2459069.66792,3984482.0,8007940.4158,0.510275899648,12572.8602155,4086259,0.4976,0.3071,1.6203,0.5717,0.5371
1107,3110600,Brooklyn,1264547.0,175074.519522,1782269.0,1841331.73191,0.96792390481,13036.8115966,1782269,0.9679,0.0951,10.1801,0.6868,0.1384
1108,3111000,Brooklyn,1026000.0,157184.017214,1076825.0,1326238.83607,0.811938974122,12926.5622366,1076825,0.8119,0.1185,6.8507,0.7736,0.1532
1109,3111600,Brooklyn,3059253.0,2002547.94623,2942592.0,5375782.38062,0.554001592538,12827.4352208,2978192,0.5474,0.3725,1.4694,0.5691,0.6546
1110,3111800,Brooklyn,1091403.0,518978.722164,1213543.0,1745783.82706,0.696398363392,12526.6498966,1215761,0.6951,0.2973,2.3383,0.6252,0.4755
1111,3112000,Brooklyn,1079671.0,527431.494973,1126260.0,1861982.54695,0.607449302816,12423.7534338,1131060,0.6049,0.2833,2.1354,0.5799,0.4885
1112,3112200,Brooklyn,1075886.0,516505.593067,1175550.0,1747124.12193,0.695988902412,12403.1801588,1215979,0.6728,0.2956,2.276,0.6158,0.4801
1113,3112400,Brooklyn,1176758.0,610823.960087,1488504.0,1914338.59659,0.780887457769,12102.2472389,1494883,0.7776,0.3191,2.4369,0.6147,0.5191
1114,3112600,Brooklyn,1138195.0,663488.588045,1639274.0,1813472.23076,0.983802216399,11863.7039653,1784098,0.9039,0.3659,2.4707,0.6276,0.5829
1115,3112800,Brooklyn,1294069.0,753706.501653,1678989.0,1982798.09555,0.846777593628,12170.3956173,1678989,0.8468,0.3801,2.2276,0.6526,0.5824
1116,3113000,Brooklyn,1260249.0,609365.96648,1614082.0,2086280.51053,0.773664898777,11752.1746194,1614082,0.7737,0.2921,2.6488,0.6041,0.4835
1117,3113200,Brooklyn,1032212.0,501179.475478,953063.0,2109759.95235,0.455921062929,11682.3361054,961884,0.4517,0.2376,1.9016,0.4893,0.4855
1118,3113400,Brooklyn,824330.0,484164.492512,1435503.0,1651198.36538,0.871889792399,11246.5754431,1439663,0.8694,0.2932,2.9649,0.4992,0.5873
1119,3114400,Brooklyn,2026127.0,1431476.48718,2504869.0,4617777.80471,0.613744341945,10667.7129334,2834135,0.5424,0.31,1.7498,0.4388,0.7065
1120,3114600,Brooklyn,1059785.0,536929.439249,1045213.0,1723239.68382,0.608816643355,10809.9606877,1049137,0.6065,0.3116,1.9466,0.615,0.5066
1121,3115000,Brooklyn,959442.0,488642.337633,1096771.0,1703334.32602,0.65887241445,11493.6036859,1122280,0.6439,0.2869,2.2445,0.5633,0.5093
1122,3115200,Brooklyn,1091037.0,519833.404351,1267833.0,1788251.79521,0.723503258023,11279.9010766,1293806,0.709,0.2907,2.4389,0.6101,0.4765
1123,3115600,Brooklyn,1166749.0,573776.654083,2367511.0,1720940.11007,1.37713159577,11396.7352613,2369961,1.3757,0.3334,4.1262,0.678,0.4918
1124,3115800,Brooklyn,1082201.0,453520.762524,1083029.0,1668175.77455,0.65111663685,11560.0898006,1086177,0.6492,0.2719,2.388,0.6487,0.4191
1125,3116000,Brooklyn,1017878.0,393176.479019,856075.0,1629832.72136,0.532183449646,11724.9505872,867370,0.5253,0.2412,2.1773,0.6245,0.3863
1126,3116200,Brooklyn,986079.0,418459.388896,910170.0,1543810.23145,0.589560803173,11892.0952859,910170,0.5896,0.2711,2.175,0.6387,0.4244
1127,3116400,Brooklyn,1212562.0,551107.569693,1080464.0,1954432.4347,0.564795170404,12055.2935467,1103854,0.5528,0.282,1.9605,0.6204,0.4545
1128,3116600,Brooklyn,1007572.0,528756.945664,1125402.0,1715753.20727,0.667616411933,11705.8002536,1145465,0.6559,0.3082,2.1284,0.5872,0.5248
1129,3116800,Brooklyn,908227.0,510489.105119,948992.0,1549248.02592,0.617141338252,11352.9607258,956105,0.6126,0.3295,1.859,0.5862,0.5621
1130,3117000,Brooklyn,1000809.0,525538.162828,1158645.0,1653944.01954,0.708918189581,11265.5262975,1172511,0.7005,0.3177,2.2047,0.6051,0.5251
1131,3117400,Brooklyn,1500348.0,734339.817865,1396428.0,2295155.54258,0.608587511428,11201.7450835,1396803,0.6084,0.32,1.9016,0.6537,0.4894
1132,3117800,Brooklyn,805626.0,535639.162994,907449.0,1511355.89741,0.601240913247,11718.6443377,908689,0.6004,0.3544,1.6941,0.533,0.6649
1133,3118000,Brooklyn,7884025.0,111948.885495,429266.0,8097141.26664,0.0533109137886,10801.147482,431666,0.053,0.0138,3.8345,0.9737,0.0142
1134,3118400,Brooklyn,1469225.0,842109.80393,1756752.0,2204317.93854,0.799294860871,11833.3121043,1761900,0.797,0.382,2.0861,0.6665,0.5732
1135,3118600,Brooklyn,971175.0,498649.761347,930243.0,1415166.40162,0.657338245831,12161.4427005,930243,0.6573,0.3524,1.8655,0.6863,0.5134
1136,3118800,Brooklyn,1219999.0,690137.385121,1426695.0,1877145.23414,0.768060442942,12411.3431972,1441761,0.76,0.3677,2.0673,0.6499,0.5657
1137,3119000,Brooklyn,714963.0,386280.95885,696205.0,1520931.56098,0.458735302692,11914.2844795,697705,0.4577,0.254,1.8023,0.4701,0.5403
1138,3119200,Brooklyn,1486628.0,673221.029581,1413033.0,2426661.16371,0.585551877308,11730.2470261,1420936,0.5823,0.2774,2.0989,0.6126,0.4529
1139,3119400,Brooklyn,1269407.0,632104.901663,1435979.0,1964536.00419,0.738986201782,12155.0973346,1451765,0.731,0.3218,2.2717,0.6462,0.498
1140,3119600,Brooklyn,2018129.0,924915.7902,2364956.0,3292426.89808,0.72186781167,11934.6688172,2376697,0.7183,0.2809,2.5569,0.613,0.4583
1141,3119800,Brooklyn,1894218.0,1143620.0721,2151364.0,3527651.62622,0.616532535082,10744.2722964,2174912,0.6099,0.3242,1.8812,0.537,0.6037
1142,3120000,Brooklyn,932344.0,380330.07369,795351.0,1620560.93322,0.490787469756,12541.9871017,795351,0.4908,0.2347,2.0912,0.5753,0.4079
1143,3120200,Brooklyn,625007.0,284757.385533,547093.0,1644476.5646,0.332685191007,12600.4248665,547093,0.3327,0.1732,1.9213,0.3801,0.4556
1144,3120800,Brooklyn,2199641.0,919785.916233,2565621.0,5189260.28562,0.499522255067,12799.1711979,2592151,0.4944,0.1772,2.7894,0.4239,0.4182
1145,3121000,Brooklyn,1533403.0,188446.634165,1140688.0,1733948.40135,0.657855792659,12623.2764324,1140688,0.6579,0.1087,6.0531,0.8843,0.1229
1146,3121400,Brooklyn,1352400.0,187345.409542,1647240.0,1831282.66074,0.89950068076,13296.257745,1647240,0.8995,0.1023,8.7925,0.7385,0.1385
1147,3122000,Brooklyn,3714741.0,1435763.357,3108389.0,11415816.6678,0.29571261507,13225.3935615,3375801,0.2723,0.1258,2.165,0.3254,0.3865
1148,3123700,Brooklyn,2044210.0,1480628.84417,3818340.0,3459462.45665,1.17068505606,5937.79974726,4049941,1.1037,0.428,2.5789,0.5909,0.7243
1149,3150200,Brooklyn,3277603.0,1755378.99538,4074884.0,3430496.81059,0.545657117133,9775.4567738,1871875,1.1878,0.5117,2.3214,0.9554,0.5356
1150,3152200,Brooklyn,2784346.0,1160453.54409,2157231.0,4194670.27285,0.514374398857,11207.8449237,2157631,0.5143,0.2766,1.859,0.6638,0.4168
1151,4000100,Queens,5717000.0,3443896.78223,12383914.0,12286326.6675,1.07774930281,2159.9899983,13241580,1.0079,0.2803,3.5959,0.4653,0.6024
1152,4000200,Queens,1185339.0,531348.50075,1075174.0,1665497.05252,0.645557431863,11563.4231877,1075174,0.6456,0.319,2.0235,0.7117,0.4483
1153,4000400,Queens,1702777.0,840611.284006,1415700.0,2420892.2521,0.58622518155,11796.820718,1419188,0.5848,0.3472,1.6841,0.7034,0.4937
1154,4000600,Queens,1473985.0,745810.427797,1180929.0,2307340.97061,0.512030521301,12136.9154116,1181429,0.5118,0.3232,1.5834,0.6388,0.506
1155,4000700,Queens,2903575.0,2044555.44673,5472893.0,5867589.20309,0.967027991157,2537.99576552,5674123,0.9327,0.3484,2.6768,0.4948,0.7042
1156,4000800,Queens,1424314.0,657916.161166,1026601.0,2043534.21008,0.502512262792,12423.7623006,1026901,0.5024,0.322,1.5604,0.697,0.4619
1157,4001000,Queens,1290503.0,653022.801505,1123299.0,1743090.0277,0.644429709395,12165.0365091,1123299,0.6444,0.3746,1.7202,0.7404,0.506
1158,4001200,Queens,1707874.0,823282.882979,1684738.0,2420974.0324,0.697313551243,11799.989183,1688178,0.6959,0.3401,2.0464,0.7054,0.4821
1159,4001400,Queens,1603932.0,777354.357814,1414114.0,2305944.33219,0.615389530524,12194.4945492,1419054,0.6132,0.3371,1.8191,0.6956,0.4847
1160,4001600,Queens,1115888.0,573193.210772,998450.0,1623632.68721,0.618865343076,12496.8424555,1004810,0.6149,0.353,1.7419,0.6873,0.5137
1161,4001800,Queens,1241464.0,600392.469403,1140072.0,1912263.18559,0.600613978586,12673.7173715,1148532,0.5962,0.314,1.8989,0.6492,0.4836
1162,4001900,Queens,4304770.0,3273606.57336,10397730.0,9381831.18559,1.33866755344,2829.00946451,12559153,1.1083,0.3489,3.1762,0.4588,0.7605
1163,4002000,Queens,960812.0,415351.542344,677705.0,1548759.25353,0.438922316978,12815.5617337,679785,0.4376,0.2682,1.6316,0.6204,0.4323
1164,4002200,Queens,1033148.0,500094.013294,918434.0,1594779.64473,0.576097144854,12569.9482759,918748,0.5759,0.3136,1.8365,0.6478,0.484
1165,4002400,Queens,973292.0,477364.541693,916965.0,1516527.18221,0.604647915815,12788.1303862,916965,0.6046,0.3148,1.9209,0.6418,0.4905
1166,4002500,Queens,2138232.0,389590.781351,2208994.0,2240227.48511,1.00446763329,3163.73917767,2250236,0.9861,0.1739,5.67,0.9545,0.1822
1167,4002600,Queens,1129271.0,514181.525064,904960.0,1593309.04796,0.567975184198,13073.2851956,904960,0.568,0.3227,1.76,0.7088,0.4553
1168,4002800,Queens,1574825.0,765758.998047,1259374.0,2386683.26796,0.532694898007,13089.5690948,1271374,0.5277,0.3208,1.6446,0.6598,0.4863
